ADNP	4.420878859422122e-06
ADO	4.487518509830956e-10
ADORA1	0.0
ADORA3	0.0
ADPGK	2.865130893836505e-10
ADPRHL2	0.0
ADRA1A	2.6617380346235602e-06
ADRA1B	2.6617380346235602e-06
ADRA1D	2.6617380346235602e-06
ADRA2A	2.661739363436098e-06
ADRA2B	2.6617380346235602e-06
ADRA2C	2.6617380346235602e-06
ADRB3	5.056893025109083e-07
ADRM1	1.0116414777703114e-05
ADSL	4.718445870213764e-06
ADSS1	1.0424287394503023e-07
ADSS2	1.0424287394503023e-07
AEBP2	9.81170829486886e-10
AFDN	1.3598786613607739e-06
AFF1	5.7952181536408136e-06
AFF3	8.737247911869708e-08
AFF4	5.7952181536408136e-06
AFG3L2	6.196276306979016e-09
AFMID	2.390329025365636e-10
AFP	0.10255070106138076
AFTPH	0.0
AGBL3	9.404124507217618e-07
AGER	0.002517546135131334
AGK	0.01125051547110806
AGL	1.3665918987690147e-08
AGMAT	5.111888733168154e-10
AGMO	0.0
AGO1	1.9019432659266424e-08
AGO2	1.620965931951471e-06
AGO3	1.8235866734454082e-08
AGO4	1.8235866734454082e-08
AGPAT3	2.6006878414846716e-06
AGPAT4	2.6006878414846716e-06
AGPS	0.0
AGR2	8.109033290006349e-08
AGR3	0.0
AGRN	7.639250586116277e-05
AGRP	1.4016693559373787e-07
AGT	6.933688567850807e-05
AGTR1	3.4733909248209737e-06
AGXT	4.7285143861324234e-06
AGXT2	1.5221625921693786e-11
AHCTF1	0.0
AHCY	0.0
AHCYL1	0.0
AHCYL2	0.0
AHI1	0.0
AHR	0.0
AHSA1	1.6265943168445117e-06
AHSG	0.0026250307813964167
AHSP	1.3232386156979607e-06
AICDA	4.2210058410335343e-07
AIF1	8.497304873395252e-06
AIM2	1.007950228808328e-08
AIMP1	4.611074843861818e-05
AIMP2	4.240873465764578e-05
AIP	0.0
AIPL1	1.7040011466518615e-05
AK1	6.288477450665798e-11
AK2	6.288477450665798e-11
AK3	3.177092667372271e-06
AK4	7.327962501919142e-14
AK5	7.327962501919142e-14
AK6	4.365526293106117e-06
AK9	8.820406081951663e-05
AKAP1	0.0
AKAP10	0.0
AKAP11	0.0
AKAP3	0.0
AKAP9	2.651311932094603e-06
AKIRIN2	1.7113013171026192e-07
AKNAD1	2.074208986042736e-08
AKR1A1	2.403707761064169e-06
AKR1B1	2.6530854707734476e-07
AKR1B10	2.6690163081415143e-06
AKR1C1	0.0022678163430079334
AKR1C2	6.940107854698206e-05
AKR1C3	0.0023923471723798417
AKR1C4	0.0022678163430079334
AKR1D1	0.10015002871433222
AKR7A2	0.0
AKR7A3	0.0
AKT1	0.002797398355921345
AKT1S1	1.3681774885707225e-06
AKT2	0.00021550685039244631
AKT3	0.00021550685039244631
ALAD	2.1112642167388395e-05
ALAS1	2.5261798747281046e-13
ALAS2	2.5261798747281046e-13
ALB	0.002737755593392841
ALDH16A1	0.0
ALDH18A1	2.347887328075057e-11
ALDH1A1	0.0023038234446841944
ALDH1A2	0.0022505216169151515
ALDH1A3	0.0023038234446841944
ALDH1B1	5.889700539196138e-05
ALDH2	5.889700539196138e-05
ALDH3A1	5.889699493212529e-05
ALDH3A2	5.889700539196138e-05
ALDH3B1	5.889699493212529e-05
ALDH3B2	5.889699493212529e-05
ALDH4A1	9.124763561840487e-09
ALDH5A1	4.977618720720598e-10
ALDH6A1	1.5449690850761226e-11
ALDH7A1	6.19794040450884e-05
ALDH9A1	5.889700539196138e-05
ALDOA	0.00014519950363052188
ALDOB	0.00014519950363052188
ALDOC	0.00014519950363052188
ALG1	2.5069996341435624e-11
ALG10	2.6108726232393464e-10
ALG10B	2.8615725866537026e-10
ALG12	4.694315850214971e-10
ALG3	6.651856785165239e-10
ALG5	4.4568882378109976e-10
ALG6	2.5069996341435624e-11
ALG8	2.5069996341435624e-11
ALG9	2.5069996341435624e-11
ALK	7.368960562694069e-08
ALKBH1	0.0
ALKBH2	0.0
ALKBH3	0.0
ALKBH4	0.0
ALKBH5	8.74899429203426e-08
ALKBH6	0.0
ALKBH7	0.0
ALKBH8	0.0
ALMS1	0.0
ALOX12	0.003970156363584278
ALOX12B	0.004137173008559977
ALOX15	0.004137247212553127
ALOX15B	0.004137247212553127
ALOX5	0.004583463146698551
ALOX5AP	0.0004462901381385748
ALOXE3	7.42039931508489e-08
ALPL	1.6586261668584242e-06
ALS2	8.872202181684414e-10
ALYREF	1.8494671048901663e-06
AMACR	0.0021984152644609514
AMBN	5.043418289592042e-07
AMBP	3.8599238659067614e-05
AMBRA1	7.799971243425782e-06
AMDHD2	2.6381018571246606e-10
AMDHD2-2	2.638101867449864e-10
AMELY	7.671795314705659e-11
AMFR	3.0917038676961295e-07
AMH	1.0605118925611187e-08
AMHR2	4.149829144858352e-10
AMMECR1	0.0
AMPD1	9.603002152469803e-08
AMPD2	9.602732646293345e-08
AMPD3	4.995863899672499e-08
AMPH	8.75368459530183e-08
AMT	2.275160647365321e-09
AMY1B	1.3063715651371705e-08
AMY2A	1.3063715651371705e-08
AMY2B	1.3063715651371705e-08
ANAPC1	3.645201882821371e-08
ANAPC10	2.6804967821577146e-08
ANAPC11	7.99064522197798e-08
ANAPC13	3.8976209731420265e-09
ANAPC15	3.8976209731420265e-09
ANAPC16	3.8976209731420265e-09
ANAPC2	3.8976209731420265e-09
ANAPC4	1.8371496782910164e-07
ANAPC5	4.491901465843243e-09
ANAPC7	3.8976209731420265e-09
ANGEL1	0.0
ANGPTL1	0.0
ANGPTL3	3.353181547538246e-05
ANGPTL6	0.0
ANK1	0.0
ANK2	3.6643546124161935e-08
ANK3	0.0
ANKFY1	7.034715690095606e-11
ANKLE2	1.385482326477973e-05
ANKRA2	0.0
ANKRD27	6.883707621644232e-10
ANKRD40	0.0
ANKRD50	0.0
ANKRD54	0.0
ANKRD9	7.99064522197798e-08
ANKS4B	0.0
ANKS6	0.0
ANLN	4.7845938680839886e-08
ANO1	1.1513981905738842e-08
ANO2	1.0467256277947284e-09
ANO5	1.5063314533132074e-07
ANO6	0.0
ANOS1	3.820981384160984e-07
ANP32A	3.892312409470244e-06
ANP32E	9.286898530552238e-06
ANPEP	1.1538222597494457e-08
ANXA2	4.901290884033138e-06
ANXA5	4.631155770598948e-06
ANXA6	7.019705239962456e-06
AOC1	0.0
AOC2	0.0
AOC3	4.460531934219166e-06
AOX1	0.0023732245386808674
AP1B1	0.0
AP1G1	0.0
AP1G2	0.0
AP1M1	0.0
AP1M2	0.0
AP1S1	0.0
AP1S2	0.0
AP1S3	0.0
AP2A1	0.0
AP2A2	0.0
AP2B1	0.0
AP2M1	0.0
AP2S1	0.0
AP3B1	0.0
AP3B2	0.0
AP3D1	0.0
AP3S1	0.0
AP3S2	0.0
AP4B1	0.0
AP4E1	0.0
AP4M1	0.0
AP4S1	0.0
AP5B1	0.0
AP5M1	0.0
AP5S1	0.0
AP5Z1	0.0
APBA1	1.1811666999966897e-11
APBA2	0.0
APBB1	7.019705239962456e-06
APBB1IP	3.8465111501918736e-08
APBB2	0.0
APC	5.109001143325784e-08
APC2	5.107789967876032e-08
APCS	0.0026166299064580645
APEX1	0.00025775646944001897
APEX2	3.8663470416002935e-06
APIP	0.0
APLF	3.6132774943587113e-06
APLNR	0.0003222218131888925
APLP1	0.0
APMAP	0.0
APOA1	0.0026974087836411486
APOA2	0.002660861320347979
APOA4	0.002660861320347979
APOA5	0.00014513327940605608
APOB	0.002652296842858854
APOBEC1	3.063814056604053e-05
APOBEC2	3.0216039981937178e-05
APOBEC3C	3.0216039981937178e-05
APOBEC3D	0.0
APOBEC3G	3.0216039981937178e-05
APOBEC4	1.3695068581824258e-05
APOBR	3.0216039981937178e-05
APOC1	0.10014331518521664
APOC2	0.00014331518521664506
APOC3	0.00013999940972319976
APOC4	0.00014331518521664506
APOD	0.00013039627488117974
APOE	0.005984924504322456
APOF	0.00014331518521664506
APOH	0.00014248949058285842
APOL1	0.00014331644250373626
APOM	0.00014331518521664506
APOO	3.2368905403699163e-05
APOOL	0.0
APP	0.005988535395630047
APPBP2	7.99064522197798e-08
APRT	0.010003180143560204
APTX	3.8663916504380794e-06
AQP10	0.0
AQP11	0.0
AQP12A	0.0
AQP2	0.0
AQP7	0.0
AQP8	0.0
AQP9	0.0
AQR	5.6457061014039965e-08
AR	2.3203232751003386e-06
ARAF	2.298308505466602e-07
ARAP3	1.1953832458170583e-09
ARC	0.0025191185912469883
ARCN1	2.1243454851585325e-11
AREG	3.7976199380962845e-09
ARF1	9.714075677269552e-12
ARF3	9.014382350649821e-12
ARF4	9.714075677269552e-12
ARF5	9.32924434881033e-12
ARF6	3.148619981605085e-13
ARFGAP2	9.014382350649821e-12
ARFGAP3	9.014382350649821e-12
ARFGEF3	0.0
ARFIP1	6.996933266197309e-13
ARFIP2	6.996933266197309e-13
ARFRP1	0.0
ARG1	1.6003337068387764e-05
ARG2	5.111888733168154e-10
ARHGAP11A	4.7845938680839886e-08
ARHGAP29	5.379224606187567e-10
ARHGAP31	0.0
ARHGDIA	2.4570818601112507e-07
ARHGDIB	2.3086675195675995e-07
ARHGDIG	4.085731758957951e-08
ARHGEF1	6.2707553775436215e-09
ARHGEF11	0.0
ARHGEF12	2.6682798936751735e-06
ARHGEF2	0.007217767580540315
ARHGEF4	2.017865696023254e-07
ARHGEF5	0.0
ARHGEF6	2.0205767327639477e-07
ARHGEF7	2.1496767986583448e-07
ARID1A	0.0002554644764265158
ARID1B	9.720541482948955e-08
ARID2	0.00025546447413728174
ARID4A	0.00025546133847873887
ARID4B	0.00025546133847873887
ARID5B	9.071081812391002e-06
ARIH1	4.775289762051468e-07
ARIH2	9.826180104581009e-08
ARL10	0.0
ARL13B	0.0
ARL14	0.0
ARL2	0.0
ARL2BP	0.0
ARL3	0.0
ARL6	0.0
ARL6IP1	3.234587907129491e-08
ARL9	0.0
ARMC4	0.0
ARMC7	6.377049783645317e-08
ARMC8	0.0
ARMT1	0.0
ARNT	8.776156994177359e-07
ARNT2	0.0
ARNTL	4.058021183951672e-05
ARNTL2	1.885052983074173e-06
ARPC1A	3.023787675119181e-09
ARPC1B	3.023787675119181e-09
ARPC2	3.1601210491548555e-09
ARPC3	3.073673968779467e-09
ARPC4	3.160124551696154e-09
ARPC4-TTLL3	8.644708037538798e-11
ARPC5	3.1601210491548555e-09
ARPC5L	3.023787675119181e-09
ARPIN	8.644708037538798e-11
ARR3	0.0008116462882489376
ARRB1	2.1300453468879765e-05
ARRB2	2.526115747279038e-05
ARRDC1	4.299761577948588e-09
ARSA	0.0
ARSB	0.0
ARSG	0.0
ART1	0.0
ASAH1	1.2243820686424968e-10
ASAH2	1.2243820686424968e-10
ASAP1	6.996933266197309e-13
ASB10	0.0
ASB18	0.0
ASB4	8.369149469334876e-08
ASB9	1.0226504226235396e-09
ASCC3	4.975889872999894e-10
ASCL1	0.0
ASCL2	0.0
ASDURF	1.3572040393344996e-10
ASF1A	0.0002553672687224522
ASF1B	0.00025954851268054994
ASGR1	0.0
ASGR2	0.0
ASH2L	0.0002553672687224522
ASIC1	0.0
ASIC2	0.0
ASIP	0.0
ASL	1.0089507453888754e-09
ASMT	0.0
ASNS	8.215547482096776e-09
ASPA	8.215547482096776e-09
ASPDH	8.215547482096776e-09
ASPM	5.208605299550223e-08
ASPN	1.0728171503346675e-06
ASRGL1	8.215547482096776e-09
ASS1	8.726736355413592e-09
ASXL1	1.7969673330324214e-07
ASZ1	4.299761577948588e-09
ATAD2	0.0002553672687224522
ATAD5	1.6272159631467183e-10
ATAT1	6.873354469465551e-06
ATE1	0.0
ATF1	6.545021747522617e-07
ATF2	0.00045762146083984384
ATF3	0.10769192654462736
ATF4	1.760623676569057e-05
ATF5	9.206219973847671e-09
ATF6	3.956132414947317e-08
ATF6B	6.912276404665256e-07
ATF7	0.0002446697157437741
ATG10	5.829957432670989e-07
ATG101	8.363596873465033e-07
ATG12	5.829957432670989e-07
ATG13	5.87146055757244e-07
ATG14	5.704900081374576e-07
ATG16L1	3.303180052286934e-06
ATG16L2	2.600101351379736e-08
ATG3	5.829957432670989e-07
ATG4A	5.438295757193601e-07
ATG4B	5.438295757193601e-07
ATG4C	5.438295757193601e-07
ATG4D	5.438295757193601e-07
ATG5	3.855732716848453e-05
ATG7	3.855732716848453e-05
ATG9A	5.829957432670989e-07
ATIC	9.463112947074204e-08
ATL1	0.0
ATL3	5.438295757193601e-07
ATM	3.797450159161662e-05
ATN1	2.5965367869950664e-08
ATOX1	0.0
ATP10A	0.0
ATP10B	0.0
ATP10D	0.0
ATP11A	0.0
ATP11B	0.0
ATP11C	0.0
ATP12A	0.10043877170959656
ATP13A3	0.0
ATP1A1	0.0002953906556998198
ATP1A2	0.0002953906556998198
ATP1A3	0.0002953906556998198
ATP1A4	0.0002953906556998198
ATP1B1	0.004599914233532095
ATP1B2	0.0043395372106169415
ATP1B3	0.004599909443253958
ATP1B4	0.00027754826710050184
ATP23	4.487346626725361e-12
ATP2A1	0.0
ATP2A2	0.00026037302678165594
ATP2A3	0.0
ATP2B2	0.0
ATP2B4	2.651311932094603e-06
ATP4A	0.00448291826451367
ATP4B	0.004304518787554138
ATP5F1A	0.00019145688906762738
ATP5F1B	0.00018478077424236247
ATP5F1C	0.00019132954630836257
ATP5F1D	0.0001841333595282873
ATP5F1E	1.914113646322723e-06
ATP5IF1	1.951387378315949e-06
ATP5MC1	0.00019026653935950088
ATP5MC2	0.00019024714429630892
ATP5MC3	0.00019024714429630892
ATP5MD	1.9522871420374936e-06
ATP5ME	1.972064502574817e-06
ATP5MF	1.9726936949220165e-06
ATP5MG	2.008861966409917e-06
ATP5MGL	1.951387378315949e-06
ATP5MPL	1.951387378315949e-06
ATP5PB	1.9897789303068097e-06
ATP5PD	2.0468712210553845e-06
ATP5PF	1.972064502574817e-06
ATP5PO	0.00018035645212470972
ATP6AP1	0.00018275593406046338
ATP6AP1L	9.65033235040372e-05
ATP6AP2	0.00018275651949414303
ATP6V0A1	0.004492814544472131
ATP6V0A2	0.004492814544472131
ATP6V0A4	0.004492814544472131
ATP6V0B	0.00019020058477518218
ATP6V0C	0.0044947193723293205
ATP6V0D1	0.000188295756917993
ATP6V0D2	0.000188295756917993
ATP6V0E1	0.00018275593406046338
ATP6V0E2	0.00018275593406046338
ATP6V1A	0.00018466076191765257
ATP6V1B1	0.004408466761772894
ATP6V1B2	0.00019020058477518218
ATP6V1C1	0.000188295756917993
ATP6V1C2	0.000188295756917993
ATP6V1D	0.004402572505926213
ATP6V1E1	0.00018393929981706255
ATP6V1E2	0.000188295756917993
ATP6V1F	0.00019020058477518218
ATP6V1G1	0.00018275593406046338
ATP6V1G2	0.000188295756917993
ATP6V1G3	0.00018275593406046338
ATP6V1H	0.000188295756917993
ATP7A	1.3447615332601634e-08
ATP7B	0.0
ATP8A1	0.0
ATP8A2	0.0
ATP8B1	0.0
ATP8B2	0.0
ATP8B3	0.0
ATP8B4	0.0
ATR	7.613921428287747e-10
ATRIP	2.89363327351373e-07
ATRX	0.0002626252812687259
ATXN1	6.924098098653104e-07
ATXN10	0.0
ATXN1L	2.5965367869950664e-08
ATXN2	2.6659183930430974e-08
ATXN2L	5.274188358394168e-11
ATXN3	5.591881197651705e-07
ATXN3L	5.332227518952198e-07
ATXN7	5.16111464001622e-06
ATXN7-2	5.16111464001622e-06
ATXN7L1	2.9095423076833503e-06
ATXN7L2	2.9095423076833503e-06
ATXN7L3	4.641348448152251e-06
AUP1	8.254233371825837e-10
AURKA	5.1534539785421345e-08
AURKAIP1	1.7326383967337423e-07
AURKB	8.657113600194784e-06
AURKC	6.02351763725798e-10
AUTS2	9.361343547962117e-07
AVP	5.8896989942270525e-05
AVPR1A	2.6617380346235602e-06
AVPR1B	2.6617380346235602e-06
AVPR2	0.0
AWAT1	0.10005016673689315
AWAT2	0.10213570296508535
AXIN1	8.400100320470056e-07
AXIN2	1.443435355459839e-08
AXL	2.542076471843393e-08
AZGP1	2.9145577619231626e-06
AZU1	7.359019201097104e-05
B2M	0.002631460776296938
B3GALNT1	0.0
B3GALNT2	0.0
B3GALT6	0.0
B3GAT1	0.0
B3GAT2	0.0
B3GAT3	0.0
B3GLCT	1.0579640070633262e-07
B3GNT6	0.02371144143609603
B4E171_HUMAN	3.1340349436391755e-07
B4E1Z4_HUMAN	1.0462088514280945e-06
B4GALNT1	0.02267873726106335
B4GALT1	0.0
B4GALT2	0.0
B4GALT3	0.0
B4GALT6	0.0
B4GALT7	0.0
B4GAT1	0.0
B9D1	0.0
B9D2	0.0
BAAT	8.100786390083733e-12
BACE1	0.0
BACH1	2.7737778641827093e-07
BAD	1.7410847114411503e-05
BAG1	3.9762767796208336e-05
BAG2	5.332420615999185e-07
BAG3	2.1864021454911927e-06
BAG4	7.262791665754619e-07
BAG5	5.332227518952198e-07
BAG6	1.9309704698787928e-11
BAHD1	4.484768589468298e-05
BAIAP2	2.059693735635268e-07
BAIAP2L1	2.962410591085229e-09
BAK1	0.0
BAMBI	1.0876405227210872e-06
BANF1	7.075538551600782e-06
BANF2	6.9814687953141785e-06
BANP	4.975889872999894e-10
BAP1	2.662719205453047e-06
BARD1	0.000255384499640387
BATF	0.00027219505876494867
BATF2	2.7525343021174583e-05
BATF3	0.0002446697157437741
BAX	3.797901944835669e-05
BAZ1A	4.0734646426906854e-10
BAZ1B	1.5666310941904948e-10
BAZ2A	0.00029334160014766965
BBC3	0.0
BBIP1	0.0
BBOX1	6.128759971472444e-08
BBS1	0.0
BBS10	2.4041167985250398e-09
BBS12	0.0
BBS2	0.0
BBS4	7.327962501919142e-14
BBS5	7.327962501919142e-14
BBS7	0.0
BBS9	0.0
BCAM	1.6502604389529356e-07
BCAN	0.0
BCAP31	1.3158901098483269e-08
BCAR1	2.9112910338025275e-07
BCAS2	5.70843616919738e-08
BCAS3	0.0
BCAT1	2.403414582701252e-13
BCAT2	2.403414582701252e-13
BCHE	6.489677173362024e-05
BCKDHA	9.06086503604925e-10
BCKDHB	9.062354730548191e-10
BCL10	0.00021899805241112655
BCL11A	9.406975628660278e-08
BCL11B	9.406975628660278e-08
BCL2	2.8236792621225455e-05
BCL2A1	0.0
BCL2L1	0.0007661763995030428
BCL2L10	0.0
BCL2L11	1.717603446348531e-05
BCL2L13	5.438295757193601e-07
BCL2L2	0.0
BCL2L2-PABPN1	7.913495262937518e-09
BCL3	6.948096557902245e-06
BCL6	5.73525962268748e-05
BCL7A	9.720541482948955e-08
BCL7B	9.720541482948955e-08
BCL7C	9.720541482948955e-08
BCL9	0.0
BCL9L	0.0
BCLAF1	1.1096768067637376e-09
BCO1	0.00021363252261189062
BCOR	1.249766120689301e-07
BCORL1	3.7586784153640866e-08
BCS1L	2.017852788250221e-08
BDH1	5.248444906835937e-13
BDH2	5.248444906835937e-13
BDKRB1	9.64320682993774e-06
BDKRB2	3.2816584736910572e-06
BDNF	0.0012218884794878225
BDP1	4.541657606777652e-06
BECN1	6.424441483935858e-07
BECN2	5.829957432670989e-07
BEST1	7.541998166455924e-06
BET1	7.849728103251472e-10
BET1L	4.3541046319824164e-11
BEX3	2.6015883535214383e-08
BFSP1	0.006523794516230697
BFSP2	0.005672864796722346
BGLAP	0.00021710464505756138
BGN	8.116068928432228e-05
BHLHE40	1.2018584540448273e-06
BHLHE41	1.133828730230969e-06
BHMT	0.0
BHMT2	0.0
BICD2	0.0
BICDL1	5.842858888080808e-12
BICRA	9.720541482948955e-08
BICRAL	9.720541482948955e-08
BID	1.7894747945136468e-05
BIK	0.0
BIN1	6.489970907421498e-05
BIRC2	6.1469414963259215e-06
BIRC3	1.2581896936567098e-05
BIRC5	4.344919274961762e-06
BIRC6	0.0
BIRC7	0.0
BIVM-ERCC5	9.729281383863408e-14
BLK	3.602413166794435e-08
BLM	3.4793839209227267e-09
BLMH	1.3526282522186058e-06
BLNK	1.3801063010270252e-07
BLOC1S2	0.0
BLVRA	2.7737778641827093e-07
BLVRB	2.7737778641827093e-07
BLZF1	0.0
BMF	0.0
BMI1	5.475870251640849e-06
BMP1	1.8062850210519722e-07
BMP10	3.6583823297032007e-08
BMP15	4.149829144858352e-10
BMP2	2.4720179046866858e-05
BMP4	2.4318593556552897e-06
BMP5	3.912274184019185e-08
BMP6	9.002212370279198e-08
BMP7	9.002212370279198e-08
BMP8A	3.912274184019185e-08
BMP8B	3.912274184019185e-08
BMPER	5.089938186260013e-08
BMPR1A	1.1607464621273736e-06
BMPR1B	8.792931179270606e-08
BMPR2	8.792931179270606e-08
BMS1	1.9415829306263032e-06
BMT2	1.677813573265331e-10
BNIP1	1.3527467852862942e-08
BNIP2	3.8046003336188357e-10
BNIP3	5.442100357527221e-07
BNIP3L	5.438295757193601e-07
BNIPL	0.0
BOC	0.0
BOD1L1	0.0
BOP1	1.823956261685175e-06
BORA	6.02351763725798e-10
BPGM	0.0001451992171174325
BPI	9.058458492118691e-05
BPIFA1	6.001410596055046e-07
BPIFA2	7.955888338091949e-06
BPIFB1	1.3796342464041813e-06
BPIFB2	4.1389017163602555e-07
BPIFB4	0.10000119338335844
BPTF	0.0002553675194058071
BPY2	0.0
BPY2B	0.0
BPY2C	0.0
BRAF	2.110557952297689e-05
BRAP	2.711036740693591e-10
BRCA1	0.00025558201642823087
BRCA2	1.033976165218848e-06
BRD2	0.00025704201213366096
BRD3	0.00025556840077314006
BRD4	0.00030052036770349236
BRD7	0.00025546447413728174
BRD8	1.4405338492057727e-05
BRD9	9.720541482948955e-08
BRDT	0.0002553672687224522
BRF1	4.4497203378683565e-06
BRF2	1.5322878151547765e-06
BRINP1	3.797433142521743e-05
BRIP1	9.261492420923314e-10
BRIX1	1.827932712350501e-06
BRK1	9.934142561084647e-09
BRMS1L	0.0
BROX	3.0241171580820703e-10
BRS3	0.1
BRSK2	6.279093412118325e-06
